vehicle_id,date,daily_miles,total_mileage,engine_temp,oil_level,error_code,hardware_failure
V043,2025-03-30,54.84,2369.0,89.4,4.68,P0171,1
V043,2025-03-31,41.3,2410.31,84.25,3.79,NONE,0
V043,2025-04-01,101.93,2512.24,74.93,2.79,P0455,0
V043,2025-04-02,106.28,2618.52,80.26,3.41,NONE,0
V043,2025-04-03,76.58,2695.09,91.24,4.3,P0455,0
V043,2025-04-04,63.19,2758.28,88.44,2.86,P0171,0
V043,2025-04-05,74.04,2832.32,76.74,2.58,P0420,0
V043,2025-04-06,106.84,2939.17,75.33,4.88,NONE,0
V043,2025-04-07,106.73,3045.89,85.35,3.87,P0171,0
V043,2025-04-08,78.51,3124.41,84.08,3.94,P0455,0
V043,2025-04-09,65.7,3190.1,81.53,3.0,P0171,0
V043,2025-04-10,69.44,3259.54,91.77,3.76,NONE,0
V043,2025-04-11,46.96,3306.5,83.81,3.76,P0420,0
V043,2025-04-12,86.19,3392.7,87.38,3.56,NONE,0
V043,2025-04-13,34.12,3426.82,86.51,4.35,NONE,0
V043,2025-04-14,93.73,3520.55,88.71,4.31,NONE,0
V043,2025-04-15,67.92,3588.47,79.49,3.67,P0420,1
V043,2025-04-16,103.35,3691.83,81.12,3.32,P0171,0
V043,2025-04-17,74.25,3766.07,79.85,4.95,NONE,0
V043,2025-04-18,90.96,3857.04,78.3,3.58,P0455,0
V043,2025-04-19,79.56,3936.59,81.09,4.26,P0300,1
V043,2025-04-20,101.7,4038.3,85.19,3.22,NONE,0
V043,2025-04-21,103.73,4142.03,75.54,4.48,P0300,0
V043,2025-04-22,103.74,4245.77,80.18,2.84,NONE,0
V043,2025-04-23,64.83,4310.6,82.77,4.53,NONE,0
V043,2025-04-24,94.6,4405.2,80.34,4.86,NONE,0
V043,2025-04-25,130.15,4535.35,93.7,3.65,NONE,0
V043,2025-04-26,74.34,4609.68,74.87,4.01,NONE,0
V043,2025-04-27,121.75,4731.44,82.87,4.74,P0300,0
V043,2025-04-28,89.0,4820.44,84.48,3.54,NONE,0
V043,2025-04-29,111.5,4931.94,88.79,4.88,P0171,0
V044,2025-03-01,96.27,96.27,80.78,3.8,NONE,0
V044,2025-03-02,97.53,193.8,81.33,3.88,NONE,0
V044,2025-03-03,54.59,248.39,90.77,3.7,P0300,1
V044,2025-03-04,52.45,300.84,93.5,3.0,P0455,0
V044,2025-03-05,80.28,381.12,87.82,4.33,NONE,0
V044,2025-03-06,44.6,425.72,79.57,3.52,NONE,0
V044,2025-03-07,102.13,527.85,73.63,3.86,P0420,0
V044,2025-03-08,57.58,585.43,84.96,3.74,NONE,0
V044,2025-03-09,78.85,664.29,84.75,4.83,NONE,0
V044,2025-03-10,112.79,777.07,90.39,3.5,NONE,0
V044,2025-03-11,84.9,861.97,88.63,4.42,P0420,0
V044,2025-03-12,88.08,950.05,84.42,4.55,P0455,1
V044,2025-03-13,74.86,1024.91,86.39,3.18,P0300,0
V044,2025-03-14,60.06,1084.97,80.34,4.64,NONE,0
V044,2025-03-15,62.92,1147.9,81.78,3.08,P0171,0
V044,2025-03-16,85.84,1233.73,91.89,2.51,P0300,0
V044,2025-03-17,41.65,1275.39,77.64,2.78,NONE,0
V044,2025-03-18,103.81,1379.19,90.19,4.3,NONE,0
V044,2025-03-19,94.38,1473.58,94.1,4.86,P0300,0
V044,2025-03-20,122.1,1595.68,78.95,3.69,NONE,0
V044,2025-03-21,119.67,1715.35,85.06,4.48,P0455,0
V044,2025-03-22,96.67,1812.03,85.85,4.85,P0420,0
V044,2025-03-23,77.06,1889.08,81.72,2.56,P0300,0
V044,2025-03-24,88.67,1977.75,74.97,4.78,P0420,0
V044,2025-03-25,83.66,2061.41,80.83,3.83,NONE,0
V044,2025-03-26,89.61,2151.02,83.6,4.82,NONE,0
V044,2025-03-27,98.1,2249.12,83.87,3.46,NONE,0
V044,2025-03-28,76.52,2325.64,93.57,2.81,P0420,1
V044,2025-03-29,78.35,2403.98,88.85,4.34,P0300,0
V044,2025-03-30,78.38,2482.36,84.89,2.75,P0300,0
V044,2025-03-31,119.34,2601.7,84.8,3.34,NONE,0
V044,2025-04-01,101.8,2703.5,90.36,4.26,P0455,0
V044,2025-04-02,97.27,2800.77,84.92,3.72,NONE,0
V044,2025-04-03,52.23,2852.99,83.85,3.27,P0420,0
V044,2025-04-04,82.44,2935.44,82.91,3.12,NONE,0
V044,2025-04-05,100.57,3036.01,81.28,3.32,P0171,0
V044,2025-04-06,66.78,3102.79,82.43,4.44,P0420,0
V044,2025-04-07,77.32,3180.11,79.63,3.77,P0300,0
V044,2025-04-08,100.43,3280.54,92.18,4.53,NONE,0
V044,2025-04-09,79.16,3359.7,84.53,3.2,P0171,0
V044,2025-04-10,70.99,3430.7,81.22,3.27,P0171,0
V044,2025-04-11,121.73,3552.43,86.39,3.45,P0300,0
V044,2025-04-12,61.44,3613.86,91.22,3.23,P0455,0
V044,2025-04-13,71.56,3685.42,85.18,2.7,P0455,0
V044,2025-04-14,92.71,3778.13,84.41,4.3,P0300,0
V044,2025-04-15,94.05,3872.17,92.35,4.55,NONE,0
V044,2025-04-16,52.49,3924.66,82.63,3.78,P0300,0
V044,2025-04-17,115.67,4040.32,96.36,3.91,NONE,0
V044,2025-04-18,84.84,4125.16,86.51,4.86,NONE,0
V044,2025-04-19,74.57,4199.73,82.68,3.74,P0420,1
V044,2025-04-20,80.36,4280.09,91.05,4.37,NONE,0
V044,2025-04-21,71.75,4351.85,81.99,4.33,NONE,0
V044,2025-04-22,70.97,4422.82,79.91,3.16,NONE,0
V044,2025-04-23,106.49,4529.31,80.23,3.42,P0455,0
V044,2025-04-24,61.69,4591.0,85.63,4.51,NONE,0
V044,2025-04-25,109.0,4700.0,78.65,4.31,P0455,1
V044,2025-04-26,86.12,4786.13,83.84,4.04,P0455,0
V044,2025-04-27,54.43,4840.56,83.57,4.86,NONE,0
V044,2025-04-28,64.81,4905.37,88.32,3.34,P0455,0
V044,2025-04-29,91.92,4997.28,89.72,4.41,P0455,1
V045,2025-03-01,114.56,114.56,82.65,3.47,P0171,1
V045,2025-03-02,91.24,205.8,78.88,4.94,NONE,0
V045,2025-03-03,72.13,277.94,75.45,4.19,NONE,0
V045,2025-03-04,104.1,382.04,85.73,4.4,P0300,0
V045,2025-03-05,91.45,473.49,86.99,4.13,P0420,1
V045,2025-03-06,96.92,570.4,83.29,3.0,NONE,0
V045,2025-03-07,73.68,644.08,86.57,4.64,NONE,0
V045,2025-03-08,84.23,728.31,94.84,4.58,NONE,0
V045,2025-03-09,53.84,782.16,83.27,3.21,NONE,0
V045,2025-03-10,145.53,927.69,87.7,4.51,NONE,0
V045,2025-03-11,87.63,1015.31,91.83,4.45,NONE,0
V045,2025-03-12,96.32,1111.64,79.71,3.52,P0420,0
V045,2025-03-13,72.49,1184.13,88.5,2.53,P0420,0
V045,2025-03-14,93.43,1277.56,76.42,3.44,NONE,0
V045,2025-03-15,101.04,1378.61,85.49,4.78,NONE,0
V045,2025-03-16,74.48,1453.09,76.47,3.87,P0420,0
V045,2025-03-17,95.64,1548.73,80.44,3.45,NONE,0
V045,2025-03-18,62.07,1610.8,69.84,2.56,NONE,0
V045,2025-03-19,57.32,1668.11,90.15,3.9,NONE,0
V045,2025-03-20,62.7,1730.81,82.41,3.52,NONE,0
V045,2025-03-21,84.05,1814.86,77.22,3.0,P0171,0
V045,2025-03-22,55.43,1870.28,85.15,4.18,P0171,0
V045,2025-03-23,70.98,1941.26,86.47,3.67,P0171,0
V045,2025-03-24,83.18,2024.45,81.52,3.16,P0171,0
V045,2025-03-25,115.3,2139.75,98.96,4.81,P0171,1
V045,2025-03-26,124.17,2263.92,91.53,3.5,P0171,0
V045,2025-03-27,95.52,2359.44,82.58,3.58,P0455,0
V045,2025-03-28,88.02,2447.46,87.04,2.97,NONE,0
V045,2025-03-29,58.73,2506.19,90.11,3.24,P0300,1
V045,2025-03-30,100.95,2607.14,80.27,3.07,NONE,0
V045,2025-03-31,67.66,2674.8,78.26,3.69,NONE,0
V045,2025-04-01,60.66,2735.47,90.91,3.3,NONE,0
V045,2025-04-02,122.23,2857.69,80.7,2.87,NONE,0
V045,2025-04-03,86.8,2944.49,83.53,3.14,P0420,1
V045,2025-04-04,98.96,3043.46,83.47,4.16,P0420,0
V045,2025-04-05,105.78,3149.23,79.45,2.55,NONE,0
V045,2025-04-06,78.09,3227.33,93.65,4.53,P0420,1
V045,2025-04-07,80.53,3307.86,89.47,3.4,P0171,1
V045,2025-04-08,118.37,3426.23,83.23,4.71,NONE,0
V045,2025-04-09,72.79,3499.03,88.11,2.76,P0455,0
V045,2025-04-10,73.24,3572.27,81.86,4.04,NONE,0
V045,2025-04-11,80.45,3652.72,73.61,2.61,P0420,0
V045,2025-04-12,58.82,3711.54,82.5,4.12,P0455,0
V045,2025-04-13,71.57,3783.11,68.92,3.57,NONE,0
V045,2025-04-14,114.51,3897.62,85.61,3.89,NONE,0
V045,2025-04-15,76.3,3973.92,88.25,3.66,P0171,0
V045,2025-04-16,84.11,4058.03,81.12,3.22,P0300,0
V045,2025-04-17,83.2,4141.23,78.9,3.83,P0171,1
V045,2025-04-18,84.34,4225.57,82.68,4.06,NONE,0
V045,2025-04-19,77.32,4302.89,78.18,4.3,P0420,0
V045,2025-04-20,32.42,4335.31,88.35,3.31,P0300,0
V045,2025-04-21,92.22,4427.53,85.77,4.18,P0455,0
V045,2025-04-22,78.54,4506.07,81.05,4.73,NONE,0
V045,2025-04-23,76.28,4582.35,87.95,4.61,P0455,0
V045,2025-04-24,50.3,4632.64,74.75,4.09,P0420,0
V045,2025-04-25,55.0,4687.64,86.86,3.36,NONE,0
V045,2025-04-26,71.37,4759.01,74.4,3.34,NONE,0
V045,2025-04-27,79.34,4838.35,82.41,4.89,P0171,0
V045,2025-04-28,95.9,4934.25,91.75,4.11,NONE,0
V045,2025-04-29,118.58,5052.83,85.23,3.97,P0171,1
V046,2025-03-01,86.84,86.84,94.59,3.45,P0420,1
V046,2025-03-02,103.08,189.92,77.37,4.73,NONE,0
V046,2025-03-03,106.28,296.2,84.92,3.51,P0420,0
V046,2025-03-04,77.19,373.39,82.37,3.34,NONE,0
V046,2025-03-05,99.45,472.84,89.36,2.63,P0455,0
V046,2025-03-06,65.5,538.35,80.52,3.87,NONE,0
V046,2025-03-07,72.83,611.18,78.88,3.39,NONE,0
V046,2025-03-08,81.03,692.21,92.35,2.82,P0300,1
V046,2025-03-09,67.2,759.41,92.42,3.16,P0420,0
V046,2025-03-10,79.15,838.56,73.21,3.36,P0171,0
V046,2025-03-11,68.76,907.32,77.86,2.55,P0420,0
V046,2025-03-12,67.78,975.1,87.53,2.61,P0171,0
V046,2025-03-13,103.78,1078.88,88.34,4.53,NONE,0
V046,2025-03-14,50.92,1129.81,84.84,4.34,P0420,1
V046,2025-03-15,59.22,1189.02,89.09,4.76,P0455,0
V046,2025-03-16,88.43,1277.45,89.04,4.85,P0420,0
V046,2025-03-17,63.07,1340.52,88.04,3.61,P0420,1
V046,2025-03-18,76.51,1417.03,81.61,4.35,NONE,0
V046,2025-03-19,48.54,1465.57,79.74,3.99,P0420,0
V046,2025-03-20,58.3,1523.88,83.18,4.24,P0420,0
V046,2025-03-21,86.11,1609.99,81.34,3.22,P0420,0
V046,2025-03-22,79.12,1689.11,83.3,2.55,P0300,0
V046,2025-03-23,84.71,1773.82,66.56,3.3,NONE,0
V046,2025-03-24,73.59,1847.4,80.23,4.18,NONE,0
V046,2025-03-25,83.26,1930.66,92.48,3.97,NONE,0
V046,2025-03-26,67.13,1997.79,80.47,2.9,NONE,0
V046,2025-03-27,63.94,2061.73,81.34,3.8,P0420,0
V046,2025-03-28,92.95,2154.67,85.46,2.99,P0171,0
V046,2025-03-29,102.03,2256.71,87.46,3.9,P0455,0
V046,2025-03-30,62.79,2319.5,80.56,2.6,NONE,0
V046,2025-03-31,101.46,2420.96,80.73,2.62,NONE,0
V046,2025-04-01,94.24,2515.2,80.15,4.46,P0171,0
V046,2025-04-02,117.04,2632.24,82.91,3.47,P0171,0
V046,2025-04-03,73.28,2705.52,79.39,3.95,NONE,0
V046,2025-04-04,38.63,2744.15,85.45,3.77,NONE,0
V046,2025-04-05,84.38,2828.53,91.49,3.63,P0171,0
V046,2025-04-06,60.06,2888.59,79.7,3.46,P0300,0
V046,2025-04-07,38.94,2927.53,79.1,4.62,NONE,0
V046,2025-04-08,110.4,3037.93,74.32,3.08,P0171,0
V046,2025-04-09,84.39,3122.32,93.36,4.52,NONE,0
V046,2025-04-10,66.54,3188.86,88.31,4.29,NONE,0
V046,2025-04-11,68.54,3257.41,90.58,2.93,P0455,0
V046,2025-04-12,79.92,3337.32,84.79,3.38,P0455,0
V046,2025-04-13,53.38,3390.71,86.17,4.65,NONE,0
V046,2025-04-14,63.23,3453.94,81.29,3.7,P0455,1
V046,2025-04-15,50.0,3503.94,84.97,3.18,NONE,0
V046,2025-04-16,90.66,3594.6,80.97,4.43,P0171,1
V046,2025-04-17,115.95,3710.55,83.42,4.34,P0300,0
V046,2025-04-18,70.0,3780.55,87.72,2.97,NONE,0
V046,2025-04-19,75.96,3856.51,93.26,4.46,P0300,1
V046,2025-04-20,92.37,3948.88,92.28,4.22,P0171,1
V046,2025-04-21,57.37,4006.25,89.44,4.22,NONE,0
V046,2025-04-22,66.86,4073.11,89.97,2.59,P0171,0
V046,2025-04-23,76.09,4149.2,87.73,2.77,NONE,0
V046,2025-04-24,111.52,4260.72,84.76,3.05,NONE,0
V046,2025-04-25,61.88,4322.6,80.94,4.98,P0300,0
V046,2025-04-26,86.65,4409.26,78.33,4.81,P0420,0
V046,2025-04-27,91.54,4500.8,78.85,4.4,NONE,0
V046,2025-04-28,65.72,4566.52,90.89,2.94,NONE,0
V046,2025-04-29,107.24,4673.76,83.18,3.66,NONE,0
V047,2025-03-01,83.3,83.3,85.06,3.5,NONE,0
V047,2025-03-02,49.07,132.38,91.62,3.48,P0171,0
V047,2025-03-03,87.45,219.83,85.83,3.86,P0455,0
V047,2025-03-04,75.41,295.24,85.75,3.03,P0420,0
V047,2025-03-05,71.92,367.16,85.01,3.13,NONE,0
V047,2025-03-06,73.11,440.27,85.06,3.16,NONE,0
V047,2025-03-07,134.21,574.47,87.6,4.81,NONE,0
V047,2025-03-08,58.89,633.37,94.0,4.83,NONE,0
V047,2025-03-09,67.38,700.74,88.0,2.83,P0455,0
V047,2025-03-10,92.83,793.58,94.42,4.47,NONE,0
V047,2025-03-11,94.6,888.17,91.96,4.97,P0171,1
V047,2025-03-12,59.97,948.14,85.43,4.57,P0300,1
V047,2025-03-13,96.2,1044.34,81.38,4.89,P0455,0
V047,2025-03-14,95.94,1140.28,93.17,3.65,NONE,0
V047,2025-03-15,51.85,1192.13,78.51,4.09,NONE,0
V047,2025-03-16,96.11,1288.25,90.67,3.0,P0455,0
V047,2025-03-17,109.36,1397.6,84.85,3.69,NONE,0
V047,2025-03-18,110.78,1508.38,86.04,4.15,P0420,0
V047,2025-03-19,97.83,1606.21,83.98,2.91,P0420,0
V047,2025-03-20,96.42,1702.63,80.44,4.53,P0420,0
V047,2025-03-21,100.8,1803.43,79.91,2.79,P0171,0
V047,2025-03-22,102.12,1905.56,83.52,3.42,P0171,1
V047,2025-03-23,82.16,1987.71,98.03,4.11,P0420,0
V047,2025-03-24,101.46,2089.18,86.09,3.7,P0455,0
V047,2025-03-25,82.28,2171.45,81.03,3.33,NONE,0
V047,2025-03-26,83.88,2255.33,84.04,3.8,P0171,1
V047,2025-03-27,53.19,2308.52,83.4,4.78,P0420,0
V047,2025-03-28,69.02,2377.54,80.82,3.79,NONE,0
V047,2025-03-29,63.33,2440.86,81.6,4.0,NONE,0
V047,2025-03-30,108.41,2549.27,80.89,3.89,P0171,0
V047,2025-03-31,112.79,2662.06,75.39,3.41,P0420,1
V047,2025-04-01,94.42,2756.48,86.6,4.51,NONE,0
V047,2025-04-02,68.42,2824.9,80.52,4.29,NONE,0
V047,2025-04-03,99.53,2924.43,89.65,2.75,P0420,0
V047,2025-04-04,99.25,3023.68,90.83,4.58,NONE,0
V047,2025-04-05,59.68,3083.36,83.16,3.9,P0171,0
V047,2025-04-06,76.13,3159.49,88.72,4.61,NONE,0
V047,2025-04-07,60.0,3219.49,95.97,4.85,NONE,0
V047,2025-04-08,74.48,3293.97,83.19,2.57,NONE,0
V047,2025-04-09,46.38,3340.35,82.5,4.67,P0300,1
V047,2025-04-10,111.86,3452.21,92.33,3.83,NONE,0
V047,2025-04-11,77.65,3529.86,80.64,5.0,P0171,0
V047,2025-04-12,66.99,3596.85,83.37,3.68,P0420,0
V047,2025-04-13,95.68,3692.53,86.85,4.37,P0171,0
V047,2025-04-14,59.99,3752.51,80.72,3.33,NONE,0
V047,2025-04-15,81.75,3834.26,76.21,3.6,P0300,0
V047,2025-04-16,121.08,3955.34,85.74,3.47,NONE,0
V047,2025-04-17,66.27,4021.61,82.44,3.37,P0171,0
V047,2025-04-18,97.2,4118.81,89.05,4.17,NONE,0
V047,2025-04-19,89.57,4208.39,77.78,3.93,P0455,0
V047,2025-04-20,137.3,4345.69,80.49,3.73,NONE,0
V047,2025-04-21,114.18,4459.87,87.6,2.77,NONE,0
V047,2025-04-22,68.36,4528.23,87.0,2.67,P0455,0
V047,2025-04-23,78.22,4606.45,81.56,2.97,NONE,0
V047,2025-04-24,105.71,4712.16,84.71,4.88,P0420,0
V047,2025-04-25,51.68,4763.85,91.51,4.01,P0171,1
V047,2025-04-26,91.69,4855.54,83.66,4.68,NONE,0
V047,2025-04-27,42.11,4897.65,88.15,3.23,P0455,0
V047,2025-04-28,41.29,4938.94,82.25,3.68,NONE,0
V047,2025-04-29,76.24,5015.18,85.8,4.64,P0300,1
V048,2025-03-01,53.2,53.2,82.57,3.43,NONE,0
V048,2025-03-02,60.01,113.2,82.42,4.02,P0300,0
V048,2025-03-03,102.25,215.46,84.64,2.58,P0300,1
V048,2025-03-04,105.1,320.56,88.43,4.4,NONE,0
V048,2025-03-05,86.7,407.26,87.82,4.82,P0420,0
V048,2025-03-06,80.8,488.06,74.54,2.54,P0420,0
V048,2025-03-07,74.51,562.57,82.71,2.94,P0171,0
V048,2025-03-08,86.01,648.58,88.84,4.18,NONE,0
V048,2025-03-09,54.87,703.45,91.45,4.73,NONE,0
V048,2025-03-10,90.51,793.96,76.27,2.75,NONE,0
V048,2025-03-11,86.27,880.23,77.58,4.41,NONE,0
V048,2025-03-12,53.31,933.55,87.97,2.5,P0300,0
V048,2025-03-13,76.51,1010.05,91.8,4.76,P0455,0
V048,2025-03-14,93.81,1103.86,72.52,3.69,NONE,0
V048,2025-03-15,109.91,1213.77,83.58,3.82,P0171,0
V048,2025-03-16,57.47,1271.24,80.73,2.59,P0420,0
V048,2025-03-17,51.12,1322.36,87.22,2.87,NONE,0
V048,2025-03-18,106.3,1428.66,90.58,4.38,P0420,0
V048,2025-03-19,99.52,1528.17,85.04,4.84,NONE,0
V048,2025-03-20,90.18,1618.35,90.77,3.26,NONE,0
V048,2025-03-21,74.59,1692.94,78.05,2.64,P0420,1
V048,2025-03-22,81.2,1774.14,86.62,3.89,NONE,0
V048,2025-03-23,79.18,1853.32,95.8,2.58,P0300,0
V048,2025-03-24,110.1,1963.42,88.91,3.54,NONE,0
V048,2025-03-25,64.4,2027.81,88.68,3.05,P0300,0
V048,2025-03-26,71.96,2099.77,79.68,4.62,NONE,0
V048,2025-03-27,71.9,2171.68,90.66,3.97,P0300,0
V048,2025-03-28,61.12,2232.8,89.03,2.92,P0420,0
V048,2025-03-29,81.6,2314.39,86.6,4.95,P0455,1
V048,2025-03-30,105.28,2419.67,79.95,3.06,NONE,0
V048,2025-03-31,81.71,2501.38,76.42,3.3,NONE,0
V048,2025-04-01,69.54,2570.92,81.34,2.59,NONE,0
V048,2025-04-02,78.54,2649.47,94.45,2.74,NONE,0
V048,2025-04-03,64.03,2713.5,86.11,4.39,P0171,0
V048,2025-04-04,86.5,2799.99,87.9,2.68,NONE,0
V048,2025-04-05,79.42,2879.41,91.65,4.62,P0300,0
V048,2025-04-06,112.78,2992.19,89.54,4.98,NONE,0
V048,2025-04-07,92.21,3084.4,78.41,3.65,P0300,0
V048,2025-04-08,86.54,3170.94,80.82,3.92,NONE,0
V048,2025-04-09,70.32,3241.26,85.28,3.67,P0420,0
V048,2025-04-10,76.55,3317.81,88.57,4.06,NONE,0
V048,2025-04-11,93.56,3411.37,88.34,3.8,NONE,0
V048,2025-04-12,73.74,3485.12,90.15,4.72,P0420,0
V048,2025-04-13,63.97,3549.09,80.26,2.63,P0171,0
V048,2025-04-14,72.45,3621.54,91.72,3.07,P0171,0
V048,2025-04-15,86.23,3707.77,83.96,4.58,P0171,0
V048,2025-04-16,122.42,3830.19,89.89,3.69,P0455,0
V048,2025-04-17,95.1,3925.3,84.02,2.81,P0171,0
V048,2025-04-18,43.76,3969.06,80.25,3.75,NONE,0
V048,2025-04-19,105.12,4074.17,70.92,2.85,P0455,0
V048,2025-04-20,47.5,4121.67,85.41,2.96,NONE,0
V048,2025-04-21,118.51,4240.18,79.48,4.32,NONE,0
V048,2025-04-22,73.47,4313.65,94.93,3.47,P0420,0
V048,2025-04-23,109.69,4423.34,78.43,3.74,P0455,0
V048,2025-04-24,75.95,4499.29,84.08,4.08,P0420,0
V048,2025-04-25,74.79,4574.08,86.85,4.82,P0171,1
V048,2025-04-26,99.06,4673.15,88.95,3.0,P0420,0
V048,2025-04-27,82.53,4755.68,77.1,2.93,NONE,0
V048,2025-04-28,58.39,4814.07,79.11,2.9,P0420,0
V048,2025-04-29,92.27,4906.34,81.87,2.92,NONE,0
V049,2025-03-01,81.58,81.58,83.56,4.94,NONE,0
V049,2025-03-02,64.42,146.0,83.28,3.93,P0420,1
V049,2025-03-03,82.11,228.11,85.75,4.06,P0455,0
V049,2025-03-04,88.7,316.8,75.4,2.73,NONE,0
V049,2025-03-05,103.29,420.09,89.63,4.91,NONE,0
V049,2025-03-06,116.21,536.3,87.0,4.48,NONE,0
V049,2025-03-07,67.63,603.93,81.03,3.78,NONE,0
V049,2025-03-08,97.26,701.19,82.97,3.68,NONE,0
V049,2025-03-09,87.18,788.37,91.67,4.43,P0455,0
V049,2025-03-10,99.48,887.86,82.54,3.19,P0420,0
V049,2025-03-11,50.82,938.68,86.18,3.69,NONE,0
V049,2025-03-12,57.14,995.82,80.55,4.92,NONE,0
V049,2025-03-13,88.81,1084.63,82.4,4.96,NONE,0
V049,2025-03-14,93.21,1177.84,84.26,2.53,P0171,0
V049,2025-03-15,80.84,1258.67,98.18,4.68,P0420,0
V049,2025-03-16,84.98,1343.65,82.15,4.2,P0171,0
V049,2025-03-17,88.71,1432.36,85.83,4.56,NONE,0
V049,2025-03-18,79.26,1511.62,82.08,3.49,P0455,0
V049,2025-03-19,70.39,1582.01,75.63,3.46,P0455,0
V049,2025-03-20,87.14,1669.15,84.75,2.72,P0420,0
V049,2025-03-21,79.23,1748.39,89.09,4.06,P0300,0
V049,2025-03-22,71.02,1819.4,90.31,3.58,NONE,0
V049,2025-03-23,44.86,1864.27,78.66,4.81,NONE,0
V049,2025-03-24,76.55,1940.82,80.31,2.75,P0171,0
V049,2025-03-25,59.72,2000.53,86.69,3.81,NONE,0
V049,2025-03-26,76.35,2076.88,95.12,4.95,P0420,0
V049,2025-03-27,73.33,2150.22,89.43,2.61,NONE,0
V049,2025-03-28,75.95,2226.16,85.87,4.99,P0300,0
V049,2025-03-29,97.58,2323.74,80.27,4.77,P0455,1
V049,2025-03-30,85.59,2409.33,84.1,3.27,NONE,0
V049,2025-03-31,85.62,2494.96,94.16,3.69,P0171,1
V049,2025-04-01,94.56,2589.52,80.1,2.98,P0420,0
V049,2025-04-02,47.66,2637.18,86.73,4.89,P0455,0
V049,2025-04-03,70.12,2707.29,77.59,3.08,P0300,0
V049,2025-04-04,101.69,2808.98,84.87,4.28,P0420,0
V049,2025-04-05,63.46,2872.44,85.8,4.23,P0300,0
V049,2025-04-06,89.35,2961.79,82.28,3.13,NONE,0
V049,2025-04-07,43.77,3005.55,79.98,4.65,NONE,0
V049,2025-04-08,83.64,3089.2,79.82,2.86,P0420,0
V049,2025-04-09,91.1,3180.3,86.4,3.59,P0420,0
V049,2025-04-10,95.82,3276.11,84.89,3.8,P0455,0
V049,2025-04-11,133.61,3409.72,82.88,4.22,NONE,0
V049,2025-04-12,64.94,3474.66,84.43,4.47,NONE,0
V049,2025-04-13,63.84,3538.5,83.76,4.08,P0171,1
V049,2025-04-14,70.58,3609.08,90.61,4.0,NONE,0
V049,2025-04-15,47.52,3656.6,91.4,4.76,P0455,0
V049,2025-04-16,15.17,3671.77,86.49,4.99,P0455,1
V049,2025-04-17,53.44,3725.21,84.87,3.78,P0300,0
V049,2025-04-18,91.15,3816.36,88.16,4.47,NONE,0
V049,2025-04-19,59.75,3876.11,89.29,4.66,NONE,0
V049,2025-04-20,78.58,3954.69,85.46,2.83,P0171,0
V049,2025-04-21,121.95,4076.65,87.99,3.86,P0171,1
V049,2025-04-22,124.13,4200.77,85.4,3.76,NONE,0
V049,2025-04-23,54.07,4254.84,84.84,3.2,P0300,1
V049,2025-04-24,72.03,4326.87,82.77,4.93,P0300,0
V049,2025-04-25,70.54,4397.41,81.44,3.98,P0455,0
V049,2025-04-26,58.45,4455.85,86.72,4.48,P0171,1
V049,2025-04-27,66.34,4522.19,88.71,3.22,NONE,0
V049,2025-04-28,69.87,4592.06,86.2,3.55,NONE,0
V049,2025-04-29,53.58,4645.63,86.25,3.62,P0300,0
V050,2025-03-01,46.96,46.96,89.83,4.45,P0171,0
V050,2025-03-02,70.52,117.47,89.57,4.6,P0300,0
V050,2025-03-03,71.35,188.82,95.93,4.77,NONE,0
V050,2025-03-04,52.23,241.05,80.54,3.75,NONE,0
V050,2025-03-05,39.11,280.16,82.11,4.23,P0171,0
V050,2025-03-06,91.71,371.87,87.15,4.93,NONE,0
V050,2025-03-07,98.28,470.15,80.06,3.49,NONE,0
V050,2025-03-08,74.55,544.7,95.05,4.98,P0300,0
V050,2025-03-09,76.52,621.22,91.69,3.13,P0300,0
V050,2025-03-10,76.99,698.22,84.8,3.81,NONE,0
V050,2025-03-11,147.55,845.76,88.38,4.94,NONE,0
V050,2025-03-12,58.08,903.84,75.55,3.4,NONE,0
V050,2025-03-13,82.3,986.14,92.14,3.93,P0300,0
V050,2025-03-14,86.83,1072.97,86.97,2.83,NONE,0
V050,2025-03-15,69.63,1142.6,93.59,3.24,P0171,0
V050,2025-03-16,79.63,1222.23,81.76,3.39,P0171,0
V050,2025-03-17,96.73,1318.96,79.66,4.42,NONE,0
V050,2025-03-18,83.43,1402.39,87.94,3.3,P0455,1
V050,2025-03-19,69.36,1471.74,83.06,4.03,P0420,0
V050,2025-03-20,82.17,1553.91,78.69,3.98,P0420,0
V050,2025-03-21,62.71,1616.63,90.68,4.49,P0455,1
V050,2025-03-22,49.59,1666.22,73.96,3.78,NONE,0
V050,2025-03-23,59.92,1726.14,89.72,2.8,NONE,0
V050,2025-03-24,41.73,1767.87,88.1,3.61,NONE,0
V050,2025-03-25,78.23,1846.1,96.05,4.05,NONE,0
V050,2025-03-26,113.34,1959.44,86.54,4.26,P0300,0
V050,2025-03-27,119.48,2078.92,86.89,4.68,P0420,0
V050,2025-03-28,41.17,2120.09,77.46,4.41,NONE,0
V050,2025-03-29,65.57,2185.66,85.69,4.73,P0171,0
V050,2025-03-30,82.57,2268.23,82.04,3.57,P0420,1
V050,2025-03-31,67.18,2335.41,83.67,3.91,NONE,0
V050,2025-04-01,60.71,2396.12,84.74,4.03,NONE,0
V050,2025-04-02,97.28,2493.4,88.85,4.76,P0420,0
V050,2025-04-03,91.02,2584.42,84.45,4.66,P0171,0
